MNIST,RerF,1,99.662
MNIST,RerF,1,99.94
MNIST,RerF,1,101.918
MNIST,RerF,1,101.617
MNIST,RerF,1,99.72
MNIST,RerF,1,100.854
MNIST,RerF,1,100.489
MNIST,RerF,1,100.621
MNIST,RerF,1,100.708
MNIST,RerF,1,100.821
MNIST,RerF,2,54.3460000000001
MNIST,RerF,2,54.8340000000001
MNIST,RerF,2,55.0650000000001
MNIST,RerF,2,52.5229999999999
MNIST,RerF,2,53.229
MNIST,RerF,2,55.298
MNIST,RerF,2,53.8900000000001
MNIST,RerF,2,53.6690000000001
MNIST,RerF,2,54.884
MNIST,RerF,2,53.982
MNIST,RerF,4,34.0599999999999
MNIST,RerF,4,33.6189999999999
MNIST,RerF,4,33.9690000000001
MNIST,RerF,4,34.7929999999999
MNIST,RerF,4,32.9860000000001
MNIST,RerF,4,32.894
MNIST,RerF,4,32.5600000000002
MNIST,RerF,4,33.3889999999999
MNIST,RerF,4,33.877
MNIST,RerF,4,34.741
MNIST,RerF,8,23.2860000000001
MNIST,RerF,8,22.4090000000001
MNIST,RerF,8,23.1870000000001
MNIST,RerF,8,22.7330000000002
MNIST,RerF,8,23.184
MNIST,RerF,8,22.9070000000002
MNIST,RerF,8,23.1199999999999
MNIST,RerF,8,22.5810000000001
MNIST,RerF,8,23.0599999999999
MNIST,RerF,8,22.8180000000002
MNIST,RerF,16,13.3629999999998
MNIST,RerF,16,13
MNIST,RerF,16,12.9569999999999
MNIST,RerF,16,13.0969999999998
MNIST,RerF,16,13.1749999999997
MNIST,RerF,16,13.201
MNIST,RerF,16,13.4189999999999
MNIST,RerF,16,13.0549999999998
MNIST,RerF,16,12.7379999999998
MNIST,RerF,16,13.2080000000001
MNIST,RerF,32,12.6859999999997
MNIST,RerF,32,12.721
MNIST,RerF,32,12.7470000000003
MNIST,RerF,32,12.7850000000003
MNIST,RerF,32,12.7930000000001
MNIST,RerF,32,12.9380000000001
MNIST,RerF,32,13.2289999999998
MNIST,RerF,32,12.7979999999998
MNIST,RerF,32,12.5929999999998
MNIST,RerF,32,13.067
