MNIST,rerf,1,55.929,0.9677,500,500
MNIST,rerf,1,65.988,0.969,1000,1000
MNIST,rerf,1,70.799,0.9682,1500,1500
MNIST,rerf,1,74.667,0.9695,2000,2000
MNIST,rerf,1,77.25,0.9686,2500,2500
MNIST,rerf,1,79.776,0.9688,3000,3000
MNIST,rerf,1,81.155,0.9689,3500,3500
MNIST,rerf,1,83.5119999999999,0.9695,4000,4000
MNIST,rerf,1,83.72,0.9688,4500,4500
MNIST,rerf,1,86.044,0.9695,5000,5000
MNIST,rerf,2,31.5279999999999,0.9681,500,500
MNIST,rerf,2,37.9639999999999,0.9676,1000,1000
MNIST,rerf,2,40.605,0.9685,1500,1500
MNIST,rerf,2,43.05,0.9706,2000,2000
MNIST,rerf,2,44.0089999999999,0.9682,2500,2500
MNIST,rerf,2,45.962,0.967,3000,3000
MNIST,rerf,2,47.009,0.9682,3500,3500
MNIST,rerf,2,47.2650000000001,0.9689,4000,4000
MNIST,rerf,2,48.2090000000001,0.9689,4500,4500
MNIST,rerf,2,48.386,0.9699,5000,5000
MNIST,rerf,4,19.3240000000001,0.9692,500,500
MNIST,rerf,4,21.4160000000002,0.9685,1000,1000
MNIST,rerf,4,22.8879999999999,0.9685,1500,1500
MNIST,rerf,4,23.491,0.9699,2000,2000
MNIST,rerf,4,24.5160000000001,0.9694,2500,2500
MNIST,rerf,4,24.4259999999999,0.9686,3000,3000
MNIST,rerf,4,25.107,0.9683,3500,3500
MNIST,rerf,4,25.4290000000001,0.969,4000,4000
MNIST,rerf,4,25.451,0.9688,4500,4500
MNIST,rerf,4,25.9959999999999,0.9692,5000,5000
MNIST,rerf,8,31.74,0.9695,500,500
MNIST,rerf,8,27.3710000000001,0.9684,1000,1000
MNIST,rerf,8,25.183,0.9676,1500,1500
MNIST,rerf,8,25.5260000000001,0.967,2000,2000
MNIST,rerf,8,24.9969999999998,0.9695,2500,2500
MNIST,rerf,8,24.8599999999999,0.9699,3000,3000
MNIST,rerf,8,23.8780000000002,0.9688,3500,3500
MNIST,rerf,8,23.7,0.9684,4000,4000
MNIST,rerf,8,23.652,0.9687,4500,4500
MNIST,rerf,8,23.288,0.969,5000,5000
MNIST,rerf,16,34.377,0.9687,500,500
MNIST,rerf,16,33.182,0.9688,1000,1000
MNIST,rerf,16,32.954,0.969,1500,1500
MNIST,rerf,16,33.3059999999998,0.9691,2000,2000
MNIST,rerf,16,33.3210000000001,0.9669,2500,2500
MNIST,rerf,16,34.5250000000001,0.9683,3000,3000
MNIST,rerf,16,34.633,0.9692,3500,3500
MNIST,rerf,16,34.7249999999999,0.9694,4000,4000
MNIST,rerf,16,34.4040000000002,0.9702,4500,4500
MNIST,rerf,16,33.9249999999997,0.9697,5000,5000
MNIST,rerf,32,34.1619999999998,0.9686,500,500
MNIST,rerf,32,33.576,0.967,1000,1000
MNIST,rerf,32,33.3679999999999,0.9679,1500,1500
MNIST,rerf,32,33.1569999999997,0.969,2000,2000
MNIST,rerf,32,33.3310000000001,0.9688,2500,2500
MNIST,rerf,32,33.8040000000001,0.9689,3000,3000
MNIST,rerf,32,33.3980000000001,0.9684,3500,3500
MNIST,rerf,32,33.3870000000002,0.97,4000,4000
MNIST,rerf,32,33.444,0.9687,4500,4500
MNIST,rerf,32,33.402,0.9688,5000,5000
MNIST,rerf,64,37.201,0.968,500,500
MNIST,rerf,64,36.424,0.9682,1000,1000
MNIST,rerf,64,36.4549999999999,0.9685,1500,1500
MNIST,rerf,64,36.2440000000001,0.9682,2000,2000
MNIST,rerf,64,36.375,0.9677,2500,2500
MNIST,rerf,64,36.1219999999998,0.9693,3000,3000
MNIST,rerf,64,36.3449999999998,0.9698,3500,3500
MNIST,rerf,64,36.1330000000003,0.9684,4000,4000
MNIST,rerf,64,36.0720000000001,0.9688,4500,4500
MNIST,rerf,64,36.1610000000001,0.9682,5000,5000
MNIST,rfBase,1,61.764,0.9705,500,500
MNIST,rfBase,1,71.532,0.971,1000,1000
MNIST,rfBase,1,77.532,0.9701,1500,1500
MNIST,rfBase,1,81.212,0.9704,2000,2000
MNIST,rfBase,1,84.112,0.9687,2500,2500
MNIST,rfBase,1,86.265,0.9701,3000,3000
MNIST,rfBase,1,87.954,0.97,3500,3500
MNIST,rfBase,1,89.8819999999999,0.9693,4000,4000
MNIST,rfBase,1,91.077,0.9711,4500,4500
MNIST,rfBase,1,91.554,0.9695,5000,5000
MNIST,rfBase,2,34.297,0.9699,500,500
MNIST,rfBase,2,39.644,0.9706,1000,1000
MNIST,rfBase,2,42.5989999999999,0.9699,1500,1500
MNIST,rfBase,2,44.049,0.9694,2000,2000
MNIST,rfBase,2,46.23,0.9702,2500,2500
MNIST,rfBase,2,46.9879999999998,0.9701,3000,3000
MNIST,rfBase,2,48.5050000000001,0.9699,3500,3500
MNIST,rfBase,2,48.74,0.9693,4000,4000
MNIST,rfBase,2,48.874,0.9695,4500,4500
MNIST,rfBase,2,50.2710000000002,0.9698,5000,5000
MNIST,rfBase,4,17.7559999999999,0.9694,500,500
MNIST,rfBase,4,20.3199999999999,0.9712,1000,1000
MNIST,rfBase,4,21.4110000000001,0.9701,1500,1500
MNIST,rfBase,4,22.3330000000001,0.9708,2000,2000
MNIST,rfBase,4,23.367,0.9714,2500,2500
MNIST,rfBase,4,24.105,0.9698,3000,3000
MNIST,rfBase,4,24.587,0.9701,3500,3500
MNIST,rfBase,4,24.606,0.9712,4000,4000
MNIST,rfBase,4,25.2,0.9694,4500,4500
MNIST,rfBase,4,25.2139999999999,0.9694,5000,5000
MNIST,rfBase,8,9.40199999999982,0.9683,500,500
MNIST,rfBase,8,10.6270000000002,0.969,1000,1000
MNIST,rfBase,8,11.4159999999999,0.9697,1500,1500
MNIST,rfBase,8,11.8409999999999,0.9702,2000,2000
MNIST,rfBase,8,12.3800000000001,0.971,2500,2500
MNIST,rfBase,8,12.6239999999998,0.9698,3000,3000
MNIST,rfBase,8,12.6650000000002,0.9698,3500,3500
MNIST,rfBase,8,13.136,0.9695,4000,4000
MNIST,rfBase,8,13.2239999999999,0.9719,4500,4500
MNIST,rfBase,8,13.3050000000001,0.9697,5000,5000
MNIST,rfBase,16,5.10200000000009,0.9698,500,500
MNIST,rfBase,16,5.77099999999996,0.9715,1000,1000
MNIST,rfBase,16,6.23599999999988,0.9702,1500,1500
MNIST,rfBase,16,6.36699999999996,0.9711,2000,2000
MNIST,rfBase,16,6.64799999999991,0.971,2500,2500
MNIST,rfBase,16,6.71400000000017,0.9702,3000,3000
MNIST,rfBase,16,6.86399999999981,0.969,3500,3500
MNIST,rfBase,16,6.952,0.9707,4000,4000
MNIST,rfBase,16,7.17200000000003,0.9703,4500,4500
MNIST,rfBase,16,7.09799999999996,0.9699,5000,5000
MNIST,rfBase,32,2.86700000000019,0.9693,500,500
MNIST,rfBase,32,3.23399999999992,0.9694,1000,1000
MNIST,rfBase,32,3.63300000000004,0.9709,1500,1500
MNIST,rfBase,32,3.83300000000008,0.9705,2000,2000
MNIST,rfBase,32,3.82200000000012,0.9689,2500,2500
MNIST,rfBase,32,4.18100000000004,0.9705,3000,3000
MNIST,rfBase,32,4.46199999999999,0.9686,3500,3500
MNIST,rfBase,32,4.19999999999982,0.9699,4000,4000
MNIST,rfBase,32,4.11500000000001,0.9697,4500,4500
MNIST,rfBase,32,4.25800000000004,0.9691,5000,5000
MNIST,rfBase,64,2.66200000000003,0.9704,500,500
MNIST,rfBase,64,2.84799999999996,0.9695,1000,1000
MNIST,rfBase,64,3.05199999999991,0.9693,1500,1500
MNIST,rfBase,64,3.11900000000014,0.9701,2000,2000
MNIST,rfBase,64,3.2349999999999,0.97,2500,2500
MNIST,rfBase,64,3.15599999999995,0.9698,3000,3000
MNIST,rfBase,64,3.27500000000009,0.9698,3500,3500
MNIST,rfBase,64,3.26900000000001,0.9697,4000,4000
MNIST,rfBase,64,3.423,0.9699,4500,4500
MNIST,rfBase,64,3.20499999999993,0.9702,5000,5000
MNIST,rerf,1,56.434,0.9683,500,500
MNIST,rerf,1,64.037,0.967,1000,1000
MNIST,rerf,1,69.617,0.9689,1500,1500
MNIST,rerf,1,71.932,0.9694,2000,2000
MNIST,rerf,1,75.052,0.9695,2500,2500
MNIST,rerf,1,76.515,0.971,3000,3000
MNIST,rerf,1,79.14,0.9696,3500,3500
MNIST,rerf,1,79.8829999999999,0.9678,4000,4000
MNIST,rerf,1,81.813,0.97,4500,4500
MNIST,rerf,1,81.5170000000001,0.9679,5000,5000
MNIST,rerf,2,31.5600000000001,0.9685,500,500
MNIST,rerf,2,35.708,0.9693,1000,1000
MNIST,rerf,2,38.194,0.9692,1500,1500
MNIST,rerf,2,39.354,0.9687,2000,2000
MNIST,rerf,2,40.9910000000001,0.9685,2500,2500
MNIST,rerf,2,41.676,0.9676,3000,3000
MNIST,rerf,2,42.62,0.9687,3500,3500
MNIST,rerf,2,42.9119999999998,0.9689,4000,4000
MNIST,rerf,2,43.5800000000002,0.9689,4500,4500
MNIST,rerf,2,44.326,0.9684,5000,5000
MNIST,rerf,4,19.373,0.9676,500,500
MNIST,rerf,4,20.7719999999999,0.9701,1000,1000
MNIST,rerf,4,21.9820000000002,0.9689,1500,1500
MNIST,rerf,4,22.6199999999999,0.9673,2000,2000
MNIST,rerf,4,23.3670000000002,0.9694,2500,2500
MNIST,rerf,4,23.5149999999999,0.969,3000,3000
MNIST,rerf,4,24.1900000000001,0.9669,3500,3500
MNIST,rerf,4,24.3229999999999,0.9696,4000,4000
MNIST,rerf,4,24.3779999999999,0.9685,4500,4500
MNIST,rerf,4,24.5989999999999,0.9691,5000,5000
MNIST,rerf,8,31.8320000000001,0.9684,500,500
MNIST,rerf,8,28.9680000000001,0.9685,1000,1000
MNIST,rerf,8,27.434,0.9692,1500,1500
MNIST,rerf,8,26.6579999999999,0.9694,2000,2000
MNIST,rerf,8,25.9970000000001,0.9698,2500,2500
MNIST,rerf,8,25.126,0.9681,3000,3000
MNIST,rerf,8,24.704,0.9683,3500,3500
MNIST,rerf,8,25.3020000000001,0.9682,4000,4000
MNIST,rerf,8,25.4400000000001,0.9691,4500,4500
MNIST,rerf,8,25.3019999999999,0.9681,5000,5000
MNIST,rerf,16,34.692,0.9695,500,500
MNIST,rerf,16,33.3979999999999,0.9702,1000,1000
MNIST,rerf,16,32.8620000000001,0.9686,1500,1500
MNIST,rerf,16,33.479,0.9683,2000,2000
MNIST,rerf,16,32.9040000000002,0.9683,2500,2500
MNIST,rerf,16,34.242,0.9691,3000,3000
MNIST,rerf,16,34.0430000000001,0.9695,3500,3500
MNIST,rerf,16,33.952,0.9681,4000,4000
MNIST,rerf,16,34.0989999999999,0.97,4500,4500
MNIST,rerf,16,34.7729999999999,0.969,5000,5000
MNIST,rerf,32,35.3709999999996,0.9683,500,500
MNIST,rerf,32,34.404,0.9681,1000,1000
MNIST,rerf,32,34.3029999999999,0.9676,1500,1500
MNIST,rerf,32,33.9960000000001,0.9684,2000,2000
MNIST,rerf,32,33.9880000000003,0.969,2500,2500
MNIST,rerf,32,33.8359999999998,0.9695,3000,3000
MNIST,rerf,32,33.5050000000001,0.9677,3500,3500
MNIST,rerf,32,33.7619999999997,0.9693,4000,4000
MNIST,rerf,32,33.8250000000003,0.9695,4500,4500
MNIST,rerf,32,33.9829999999997,0.9697,5000,5000
MNIST,rerf,64,37.52,0.969,500,500
MNIST,rerf,64,37.2060000000001,0.9692,1000,1000
MNIST,rerf,64,36.8299999999999,0.9683,1500,1500
MNIST,rerf,64,36.7310000000002,0.9687,2000,2000
MNIST,rerf,64,36.6480000000001,0.9688,2500,2500
MNIST,rerf,64,36.46,0.97,3000,3000
MNIST,rerf,64,36.2420000000002,0.9688,3500,3500
MNIST,rerf,64,36.5900000000001,0.9677,4000,4000
MNIST,rerf,64,36.4560000000001,0.9695,4500,4500
MNIST,rerf,64,36.6309999999999,0.9687,5000,5000
